user_id,amount,country,device_type,is_fraud,amount_log,is_foreign,device_score
1038,95.56266307466659,BR,mobile,0,4.5701921558897745,1,1
1017,52.03953077789556,DE,desktop,0,3.9710374992678794,1,0
1003,4.195009408073032,IN,desktop,0,1.6476984355356976,1,0
1088,42.66200150101238,IN,mobile,0,3.776478192971007,1,1
1059,30.819574308300567,UK,desktop,0,3.4600816447026346,1,0
1013,115.86526344019272,UK,mobile,0,4.761021676675,1,1
1008,297.1830172202007,UK,mobile,0,5.697707449737042,1,1
1089,31.203923073071348,US,desktop,0,3.4720882796965675,0,0
1052,166.84765942617597,DE,desktop,0,5.123056778891381,1,0
1001,5.69511826603641,IN,desktop,0,1.9013786438170488,1,0
1083,77.24523487022353,DE,desktop,0,4.3598479313388365,1,0
1091,7.316233417478717,IN,mobile,0,2.1182094380817382,1,1
1059,271.8600527545924,IN,desktop,0,5.608959036474123,1,0
1070,145.39364905157763,BR,mobile,0,4.986299219791002,1,1
1043,107.27980941774217,IN,desktop,0,4.684718704657206,1,0
1007,173.66827164148867,IN,mobile,0,5.162888584397865,1,1
1046,104.27608159525663,CN,desktop,0,4.656586247994327,1,0
1034,347.19760416085126,CN,desktop,0,5.852770146669553,1,0
1077,125.16164435330732,BR,mobile,0,4.8375639764419684,1,1
1080,258.57256216489145,US,desktop,0,5.559036286504817,0,0
1035,72.80117309645198,UK,desktop,0,4.301374627095973,1,0
1049,12.450302892333251,IN,desktop,0,2.5990016256703576,1,0
1003,75.11528927398088,DE,desktop,0,4.332249154989851,1,0
1001,13.567406142994551,CN,mobile,0,2.6787865771102384,1,1
1005,89.76983444081587,UK,mobile,0,4.508327010595217,1,1
1053,65.87323443241401,US,desktop,0,4.202798803857026,0,0
1003,97.43844595999843,UK,mobile,0,4.589431438726144,1,1
1053,1.0097792590495576,IN,desktop,0,0.6980248946717971,1,0
1092,21.671487418012994,UK,mobile,0,3.121108074101224,1,1
1062,67.59566518485816,IN,mobile,0,4.228229343010185,1,1
1017,300.58545632917645,BR,mobile,0,5.709053413250859,1,1
1089,48.38738420213381,CN,desktop,0,3.899695011055111,1,0
1043,55.22937055209992,CN,mobile,1,4.029439228076417,1,1
1033,125.42003125027057,IN,mobile,0,4.839609944238163,1,1
1073,92.58178644358017,DE,desktop,0,4.5388357752706066,1,0
1061,35.51420481359635,CN,mobile,0,3.5977013578555277,1,1
1099,52.901742160946355,DE,desktop,0,3.9871627994880834,1,0
1013,24.551672317395816,IN,mobile,0,3.240702767243425,1,1
1094,338.2026104514031,BR,desktop,0,5.826597599794393,1,0
1047,13.999150751418268,IN,mobile,0,2.707993582927316,1,1
1014,46.495524909413156,BR,desktop,0,3.860635494168918,1,0
1071,2.6178662741660266,CN,mobile,0,1.2858844250313202,1,1
1077,25.074536557093897,DE,mobile,0,3.2609592272713175,1,1
1086,151.6271567093185,IN,desktop,0,5.027998063104616,1,0
1061,22.461367177303472,CN,mobile,0,3.155355118479701,1,1
1039,8.345052710620731,BR,mobile,0,2.2348470814074806,1,1
1084,64.33159962391616,IN,desktop,0,4.179475833841682,1,0
1079,1.0019260310612232,BR,desktop,0,0.6941097326885858,1,0
1081,8.857567742582315,UK,mobile,0,2.2882394589329267,1,1
1052,164.83132069787294,BR,desktop,0,5.1109711313616515,1,0
1023,147.61024227580853,UK,mobile,0,5.001327055048461,1,1
1025,246.6738538820195,CN,desktop,1,5.512112775340643,1,0
1088,192.76852867320713,IN,desktop,0,5.266664295522736,1,0
1059,114.9407485778765,CN,desktop,0,4.753079272487918,1,0
1040,5.375195367858118,US,desktop,0,1.852414736513441,0,0
1028,152.71605556957812,BR,mobile,0,5.035107105528613,1,1
1014,186.7631158170628,CN,desktop,0,5.23518114608479,1,0
1044,160.48591398903224,CN,mobile,0,5.0844179189766825,1,1
1064,71.0250685793965,UK,mobile,0,4.277014233131146,1,1
1088,26.51405049034529,BR,mobile,0,3.3146968011154545,1,1
1070,186.64613067505317,UK,mobile,0,5.234557905464643,1,1
1008,129.88800343725944,IN,mobile,0,4.874342021941849,1,1
1087,395.0824874529127,CN,desktop,0,5.981622491211474,1,0
1000,16.92386300301006,BR,desktop,0,2.886132953679448,1,0
1007,25.575014403376578,CN,mobile,0,3.279971466217576,1,1
1087,23.800106695362913,IN,mobile,0,3.2108479553940574,1,1
1062,157.28156088659847,DE,desktop,0,5.0643754780215335,1,0
1010,20.691014942823468,IN,mobile,0,3.076898116866355,1,1
1080,6.898554632446562,UK,desktop,1,2.0666797848159772,1,0
1007,654.3672451233795,UK,mobile,0,6.485195758090863,1,1
1034,2.5130350114741575,CN,desktop,0,1.2564803394948179,1,0
1034,180.32900525854967,UK,desktop,0,5.200313089843518,1,0
1032,45.47081502536261,BR,mobile,0,3.8388244816855557,1,1
1004,184.27294038461076,IN,desktop,0,5.221830091244049,1,0
1040,80.8828531528699,CN,mobile,0,4.405289605726665,1,1
1027,231.90318981262067,IN,desktop,0,5.450622872857564,1,0
1006,260.63015168590937,IN,desktop,0,5.566931871679452,1,0
1072,0.9139822497407573,CN,mobile,0,0.6491860190801092,1,1
1071,7.840723644484236,DE,desktop,0,2.179368733534959,1,0
1011,28.816049297110307,UK,desktop,0,3.3950468155533176,1,0
1033,110.6590277448723,US,mobile,0,4.715449832562131,0,1
1032,219.16896917184872,US,desktop,0,5.394395293249497,0,0
1047,61.607864759749766,US,mobile,0,4.1368909053543925,0,1
1022,93.38772630256832,UK,mobile,0,4.547411046717117,1,1
1061,20.88707106295546,DE,desktop,0,3.085896100067819,1,0
1087,163.45856522227817,IN,mobile,0,5.102658655330294,1,1
1036,342.12402452289314,CN,desktop,0,5.838091969339224,1,0
1098,31.2793314305106,DE,desktop,0,3.474427131616957,1,0
1043,68.28522587890998,US,mobile,0,4.238231692686953,0,1
1085,9.005175116264825,BR,desktop,0,2.303102470757568,1,0
1090,81.90203301584211,UK,desktop,0,4.417659585553963,1,0
1034,69.8729617097775,UK,desktop,0,4.2608890026894315,1,0
1064,15.599494428554046,CN,mobile,0,2.809372238787499,1,1
1098,58.35149851435857,BR,mobile,0,4.083477369504558,1,1
1046,40.662275605389716,IN,desktop,0,3.729596057610106,1,0
1077,73.779079171612,DE,mobile,1,4.3145381556407365,1,1
1002,88.10547149463605,BR,desktop,0,4.489820741060881,1,0
1000,0.8531871735415614,DE,desktop,0,0.6169069532875167,1,0
1004,143.13167606257016,DE,mobile,0,4.970727298852556,1,1
1089,124.83228618901174,IN,mobile,0,4.8349499583096165,1,1
1013,45.615813985757796,IN,mobile,0,3.8419398394809536,1,1
1026,5.438853820967644,IN,desktop,0,1.8623505461656646,1,0
1008,140.62217585225417,CN,mobile,0,4.9531627781237795,1,1
1078,310.4992839600694,UK,desktop,1,5.741397039541301,1,0
1014,27.46363340482561,US,desktop,1,3.3486272515834306,0,0
1089,39.08592159756124,IN,desktop,0,3.6910251903136038,1,0
1041,20.311164819812078,UK,mobile,0,3.05923110533053,1,1
1076,86.02321026954752,IN,mobile,0,4.466174867781315,1,1
1050,16.823097059608422,US,mobile,0,2.8804952037772322,0,1
1062,44.03577526770249,BR,desktop,0,3.807457179869425,1,0
1095,119.40654246732532,IN,desktop,1,4.790873870827999,1,0
1051,82.12441845663423,UK,mobile,0,4.420338502941131,1,1
1095,48.851399685243926,CN,mobile,0,3.909046573952364,1,1
1003,54.515761601196154,BR,mobile,0,4.016666973248408,1,1
1093,82.57895573292909,BR,mobile,0,4.425791762719762,1,1
1022,0.5881992940075647,BR,mobile,0,0.46260085495524084,1,1
1014,8.176321104909192,US,mobile,0,2.2166263732110005,0,1
1042,213.0802777432289,UK,mobile,0,5.366351074319575,1,1
1028,8.107881576375627,DE,mobile,0,2.2091401459623343,1,1
1035,122.69125744285758,DE,mobile,0,4.817788601418659,1,1
1012,252.6205809496616,DE,desktop,0,5.535839374434449,1,0
1031,31.564762782648636,CN,mobile,0,3.48323080754526,1,1
1070,46.28158228253819,IN,mobile,0,3.856120838750598,1,1
1058,84.14648524741814,IN,desktop,0,4.4443731290684925,1,0
1085,213.4607331993112,IN,desktop,0,5.368126659602304,1,0
1027,284.5685786020836,CN,desktop,0,5.654482205512639,1,0
1065,134.53952423210583,DE,desktop,0,4.909263289535847,1,0
1041,9.060301285840527,BR,desktop,0,2.3085971131138425,1,0
1044,110.61027387808258,IN,desktop,0,4.7150131055494136,1,0
1061,52.81476574635663,BR,desktop,0,3.985547885763493,1,0
1056,63.62017884461855,BR,mobile,0,4.168526728028216,1,1
1005,5.039726472645016,CN,mobile,0,1.7983587249353579,1,1
1027,21.203317494335383,CN,mobile,0,3.1002417143954593,1,1
1027,156.30964941573578,UK,desktop,0,5.0582161522116,1,0
1043,60.50609087312271,IN,mobile,0,4.119136208495836,1,1
1083,35.90523987477106,DE,desktop,0,3.6083535429914644,1,0
1029,48.45392801568471,US,mobile,0,3.9010414890026706,0,1
1061,192.68888006817326,CN,desktop,0,5.266253160753552,1,0
1074,138.22984251367282,BR,mobile,0,4.936126110797038,1,1
1091,31.78875625462011,UK,mobile,0,3.4900856595064957,1,1
1088,12.499857540334466,US,mobile,0,2.602679132820888,0,1
1061,29.034992352929844,CN,mobile,0,3.4023631136967936,1,1
1096,253.52292708595755,UK,mobile,0,5.539390918714766,1,1
1000,87.12906884079192,BR,mobile,0,4.478802431309602,1,1
1026,76.24548346102644,IN,mobile,0,4.346988447544692,1,1
1061,90.73151325819924,UK,desktop,0,4.518865976258917,1,0
1076,45.575090873516764,CN,desktop,0,3.841065867607955,1,0
1002,164.56197533019886,IN,mobile,0,5.109345598013745,1,1
1069,74.0839071582705,BR,mobile,0,4.318606250298621,1,1
1071,12.414461829769188,DE,mobile,0,2.5963333660225,1,1
1026,13.818807510768478,UK,mobile,0,2.6958971517700436,1,1
1008,76.9724051944379,US,desktop,0,4.356354984536352,0,0
1061,275.782178131858,BR,desktop,0,5.623230836308903,1,0
1036,36.86782992235956,IN,mobile,0,3.6341019369277205,1,1
1096,203.66975721761565,BR,mobile,0,5.321397739776826,1,1
1050,144.43285838790794,IN,mobile,0,4.979714525730071,1,1
1043,28.476957510200762,BR,mobile,0,3.3836088567780407,1,1
1023,3.70175202151218,DE,desktop,0,1.5479352097888452,1,0
1078,10.741514178209675,UK,desktop,0,2.4631307820806785,1,0
1058,130.37707967543994,US,desktop,0,4.8780716591417725,0,0
1031,22.273080905482452,DE,desktop,0,3.147297366723196,1,0
1095,46.405483129136464,UK,mobile,0,3.85873789984075,1,1
1087,69.65513000185244,US,desktop,0,4.257810717985638,0,0
1051,129.26880628254264,BR,mobile,0,4.869600056257207,1,1
1061,12.017101076727734,US,desktop,0,2.5662639604328756,0,0
1057,52.14929938474137,CN,desktop,0,3.973104922852371,1,0
1051,66.37299594914072,US,mobile,0,4.210244284061594,0,1
1011,77.83283729338986,UK,desktop,0,4.3673296269826425,1,0
1038,170.57321038928245,DE,mobile,0,5.145010058253822,1,1
1001,18.835354677357124,DE,mobile,0,2.9874659351957416,1,1
1002,164.93824369740898,CN,mobile,0,5.11161569321851,1,1
1055,118.05116087945339,UK,mobile,0,4.779553324077714,1,1
1080,81.16397998589238,US,mobile,0,4.408717006339588,0,1
1058,120.24002760720882,CN,desktop,0,4.797772279896677,1,0
1001,53.10584998237119,BR,desktop,0,3.9909423127675305,1,0
1001,14.896135134272795,IN,mobile,0,2.7660760063629026,1,1
1091,109.59116594483147,BR,mobile,0,4.70584021198161,1,1
1053,74.37508321439222,UK,mobile,0,4.322476759051944,1,1
1086,101.99160886323017,CN,mobile,0,4.634647517563711,1,1
1095,41.24878817001323,DE,desktop,0,3.743575671025285,1,0
1096,237.3722161699383,CN,mobile,1,5.473833385488209,1,1
1000,88.52036528378233,IN,desktop,0,4.49446614446655,1,0
1018,8.927118402130036,UK,desktop,0,2.2952702448186186,1,0
1001,59.748068370667816,CN,mobile,1,4.1067352853475345,1,1
1052,141.2047360170218,BR,desktop,0,4.957267822138172,1,0
1043,158.0532535921241,US,mobile,0,5.069239074396638,0,1
1089,68.23992525526813,BR,mobile,0,4.237577650805233,1,1
1031,225.1393726698347,UK,desktop,0,5.421151502424515,1,0
1069,31.152191292121845,CN,mobile,0,3.470480606747323,1,1
1031,52.86479983624693,BR,mobile,0,3.986477200313018,1,1
1067,228.86517205275507,CN,desktop,0,5.437492928569553,1,0
1054,226.58358590423236,BR,desktop,0,5.427517581480324,1,0
1074,115.7447962235766,UK,desktop,0,4.759990323594847,1,0
1055,195.88574344478835,DE,mobile,0,5.282623577969306,1,1
1016,9.296352899619693,BR,desktop,0,2.331789745116275,1,0
1037,200.24432879603734,US,desktop,0,5.304519736006146,0,0
1023,38.657452387659156,BR,desktop,0,3.680278884711192,1,0
1068,19.641826506420756,UK,desktop,0,3.027319430226178,1,0
1097,27.360802655942322,BR,mobile,0,3.345008003659131,1,1
1069,54.12307227728146,US,desktop,0,4.0095683631289045,0,0
1085,28.92726762642045,US,desktop,0,3.3987700255629285,0,0
1010,38.6497514674119,UK,mobile,0,3.6800846799000997,1,1
1015,14.500090076607334,CN,desktop,0,2.7408458353023364,1,0
1096,35.12280417935832,BR,desktop,0,3.5869243606227768,1,0
1072,84.92954214491729,DE,mobile,0,4.4535276830776915,1,1
1058,58.31341790820541,US,mobile,0,4.082835552047328,0,1
1069,42.57475551903927,US,mobile,0,3.7744779808117856,0,1
1079,137.22026329787394,BR,mobile,0,4.928848523580215,1,1
1092,223.9703926322313,CN,mobile,0,5.4159688052447255,1,1
1002,141.3826816148253,BR,desktop,0,4.958518373708404,1,0
1019,40.34681565204137,UK,desktop,0,3.721995408880156,1,0
1058,136.43065459790492,DE,desktop,0,4.923119459692322,1,0
1035,16.48512737393055,BR,desktop,0,2.8613506552431978,1,0
1018,13.962763769941999,US,mobile,0,2.7055646994633435,0,1
1089,42.4077810311421,US,mobile,0,3.770638711468313,0,1
1066,164.87109459851663,UK,mobile,0,5.111210948131142,1,1
1018,28.282488403640627,CN,desktop,0,3.3769896719451022,1,0
1019,6.534248038480916,BR,mobile,0,2.0194590312764826,1,1
1095,14.122898344117473,IN,mobile,0,2.7162100418070754,1,1
1070,195.71882885604794,CN,desktop,0,5.2817754445354375,1,0
1051,100.45300026367599,US,mobile,0,4.6195956396509485,0,1
1032,29.19594251223933,BR,mobile,0,3.4077075614551706,1,1
1039,81.03459938958355,US,desktop,0,4.40714110204642,0,0
1038,74.98860593177868,DE,desktop,0,4.330583407096632,1,0
1081,106.54753667251664,CN,mobile,0,4.677932951430208,1,1
1000,26.551303740195493,IN,desktop,0,3.3160498571723616,1,0
1010,199.8067933175704,DE,mobile,0,5.302343218508111,1,1
1091,37.01489724443733,IN,desktop,0,3.6379781156499766,1,0
1056,118.46005113627027,DE,desktop,0,4.782982015365932,1,0
1088,1.625606309609855,CN,desktop,0,0.9653118444624165,1,0
1049,46.62620455388791,US,desktop,0,3.863383125597103,0,0
1022,43.34168710756764,IN,mobile,0,3.7919252528005196,1,1
1030,78.41324690863964,CN,mobile,0,4.374665191977536,1,1
1093,7.551724662858018,IN,mobile,0,2.146132977561097,1,1
1041,156.12735331991675,CN,desktop,0,5.057056644172423,1,0
1098,24.562027306978027,DE,mobile,1,3.2411079419734863,1,1
1006,113.02200365512812,CN,desktop,0,4.736391444288257,1,0
1015,162.5628898111523,DE,mobile,0,5.097197563542563,1,1
1089,82.52554862338086,US,desktop,1,4.42515255659456,0,0
1059,135.04763796278155,DE,desktop,1,4.913005103540736,1,0
1001,108.42961914043326,UK,desktop,0,4.695281595029826,1,0
1000,43.93266906460824,US,mobile,0,3.805165126272221,0,1
1047,165.47414917369082,BR,mobile,0,5.11484003714831,1,1
1011,34.913397704343005,BR,mobile,0,3.5811104209813074,1,1
1068,84.6794795032674,CN,mobile,0,4.450613351229204,1,1
1036,136.80527128571723,CN,desktop,0,4.925841611009878,1,0
1031,47.63532008773319,UK,desktop,0,3.8843500177273844,1,0
1008,36.06365057405852,CN,desktop,0,3.6126367204328065,1,0
1098,61.497577993192905,US,desktop,0,4.13512780388256,0,0
1018,170.35480315197645,US,mobile,0,5.143736279161929,0,1
1047,265.8142991712515,DE,mobile,0,5.586552907699948,1,1
1079,78.7641201804054,IN,desktop,0,4.379073781546142,1,0
1002,108.3131355050817,CN,mobile,0,4.694216566416185,1,1
1019,233.58691343916996,UK,desktop,0,5.457826152221746,1,0
1023,10.374720819725699,BR,desktop,0,2.431393421215004,1,0
1053,26.406786599889674,US,desktop,0,3.31079066885224,0,0
1032,123.4088449706281,US,mobile,1,4.823573278827585,0,1
1023,173.58204160092262,US,desktop,0,5.16239478359627,0,0
1074,194.5113664647295,IN,mobile,0,5.275618518219877,1,1
1071,53.63266568340011,IN,desktop,0,4.000631976446907,1,0
1035,9.35855603368271,CN,mobile,0,2.337812848129028,1,1
1037,57.58646742356842,BR,mobile,0,4.0705037385757965,1,1
1083,26.231923275060392,UK,desktop,0,3.3043899349318093,1,0
1098,34.41768782881749,IN,desktop,0,3.5672113515344295,1,0
1088,147.95838340133233,DE,mobile,0,5.003666960900938,1,1
1098,7.853152661107236,IN,mobile,0,2.180773628477439,1,1
1024,175.78289793591594,US,mobile,0,5.174922414393088,0,1
1092,55.803793359484764,UK,desktop,0,4.039603107995092,1,0
1017,90.6498658841598,CN,desktop,0,4.517975510936687,1,0
1081,9.392858899982766,IN,mobile,0,2.341118926066781,1,1
1065,41.1522031828191,US,mobile,0,3.7412869531368527,0,1
1053,9.398207304500104,DE,mobile,1,2.3416334167218262,1,1
1034,325.82333422876076,DE,desktop,0,5.7894197626056245,1,0
1079,164.64217058553916,CN,desktop,0,5.109829862826832,1,0
1060,61.55062860514276,CN,mobile,0,4.135976286504993,1,1
1040,25.309070992305365,IN,mobile,0,3.269913784368177,1,1
1099,270.9878450079134,CN,desktop,0,5.605757377826576,1,0
1032,42.2504348539536,BR,desktop,0,3.7670072877540157,1,0
1067,17.552601689134825,BR,mobile,0,2.9206100320024904,1,1
1032,82.81983296099348,US,mobile,0,4.428669649664989,0,1
1013,287.8378135991311,US,mobile,0,5.665865331962624,0,1
1020,0.3837644848514211,US,desktop,0,0.3248076728098942,0,0
1047,27.1972573009459,BR,mobile,0,3.339224714382415,1,1
1019,278.78670909436363,IN,mobile,0,5.634027559653414,1,1
1007,18.763882868982012,IN,mobile,0,2.9838561744825385,1,1
1006,12.018480068109657,CN,desktop,0,2.5663698917255586,1,0
1066,84.44055506832913,IN,desktop,0,4.447820871777031,1,0
1016,197.9370518477036,US,desktop,0,5.292988452310669,0,0
1032,64.83838134355817,UK,mobile,0,4.187202971369737,1,1
1047,521.4759003183524,US,desktop,0,6.258578858982604,0,0
1075,113.68491884830136,BR,desktop,0,4.742188532040761,1,0
1058,7.69619409238167,UK,desktop,0,2.1628854693009294,1,0
1085,493.8146974289549,CN,desktop,0,6.204183343854377,1,0
1021,52.40700059673562,DE,desktop,0,3.9779418346907933,1,0
1029,33.883858159202845,IN,mobile,0,3.5520242052861493,1,1
1037,81.61720939335726,IN,mobile,0,4.414218004992437,1,1
1050,36.28476586043416,BR,mobile,0,3.618584821250525,1,1
1053,9.042538768343308,US,mobile,0,2.3068299476713627,0,1
1007,0.1429364133545747,US,mobile,0,0.13360075190436502,0,1
1026,59.70797473993517,UK,desktop,0,4.106075069006509,1,0
1026,181.31675285676357,IN,desktop,0,5.20574557464699,1,0
1097,84.93687697106218,BR,mobile,0,4.4536130380433345,1,1
1020,714.0064385260752,CN,desktop,0,6.572291547585037,1,0
1029,33.805879845116706,US,mobile,0,3.549786333574687,0,1
1096,32.91363011789352,IN,mobile,0,3.5238170019530153,1,1
1027,17.405516998967723,DE,desktop,0,2.9126504565732594,1,0
1063,17.9202731308679,BR,mobile,0,2.9402339996119164,1,1
1096,33.573374378824994,UK,desktop,0,3.543083859202526,1,0
1068,157.4264055970239,US,mobile,0,5.065290167488504,0,1
1060,236.18765044427653,US,desktop,0,5.468851601873918,0,0
1047,369.23723354350267,CN,desktop,0,5.914143971914687,1,0
1018,26.434277074625907,US,desktop,0,3.3117932196853883,0,0
1003,213.1135300361176,BR,desktop,0,5.366506388536416,1,0
1034,39.78766076631136,IN,desktop,0,3.708379603470025,1,0
1063,11.973054340060433,IN,desktop,0,2.562874463284368,1,0
1048,204.04125816805205,IN,mobile,0,5.323211218244812,1,1
1016,101.0891658527921,DE,mobile,0,4.625846606443186,1,1
1043,18.00013259099305,DE,desktop,0,2.9444459576154096,1,0
1091,56.18229225137005,US,desktop,0,4.046244274432204,0,0
1029,33.863534728701275,DE,mobile,0,3.551441432791429,1,1
1092,133.48204441443306,DE,mobile,0,4.901430691352689,1,1
1045,60.406769971657624,CN,mobile,0,4.117520089199613,1,1
1005,453.56390026795464,DE,mobile,0,6.119338498383997,1,1
1098,5.630052785130967,UK,mobile,0,1.8916127657242934,1,1
1036,43.85286308947556,UK,desktop,0,3.8033874234678806,1,0
1023,65.75873277053132,UK,mobile,0,4.201085116746061,1,1
1092,69.94340108252935,US,mobile,1,4.261882391282363,0,1
1045,37.970353883947325,IN,mobile,0,3.6628012002420864,1,1
1052,130.65233793361259,CN,desktop,0,4.880164644490389,1,0
1094,207.74201739326418,US,mobile,0,5.341099122967528,0,1
1098,279.2290362914006,IN,mobile,0,5.6356072555554135,1,1
1059,163.52346904884286,CN,desktop,0,5.103053229019101,1,0
1096,190.09954669185512,CN,desktop,0,5.252794479144278,1,0
1062,79.97202101713468,CN,mobile,0,4.39410367545982,1,1
1084,174.8057809145918,UK,desktop,0,5.169379868183645,1,0
1031,36.16930983379011,UK,mobile,0,3.615483416307616,1,1
1086,50.829343597661634,UK,mobile,0,3.9479564675962724,1,1
1032,38.11330685435719,CN,desktop,0,3.6664627378485632,1,0
1066,62.996082715411994,BR,mobile,0,4.158821873914724,1,1
1017,33.628371712622055,CN,desktop,0,3.544673337748439,1,0
1024,325.9995839168159,UK,desktop,0,5.789958898470804,1,0
1094,37.5194852221932,CN,desktop,0,3.651164222930793,1,0
1053,10.31901372017269,UK,desktop,0,2.4264839417860173,1,0
1057,74.82734240583433,UK,mobile,0,4.328458945360388,1,1
1066,5.87940691487775,UK,mobile,0,1.9285324439965688,1,1
1045,11.714430178745301,BR,mobile,0,2.542737582985501,1,1
1023,24.767883118971252,IN,desktop,0,3.249128876120258,1,0
1031,62.42747827763235,CN,mobile,0,4.1498971788667465,1,1
1046,56.78386346051643,US,desktop,0,4.056709557816854,0,0
1085,160.78984080932213,UK,mobile,0,5.086298214082786,1,1
1022,134.5055124572193,BR,desktop,0,4.9090123218333535,1,0
1065,55.56805556127367,US,mobile,0,4.0354444365047115,0,1
1026,40.60215742701892,IN,mobile,0,3.7281520271488873,1,1
1001,38.04829531389874,CN,desktop,0,3.664799221399383,1,0
1089,148.7198542308982,BR,mobile,0,5.008765909424334,1,1
1016,5.347715751459103,UK,desktop,0,1.8480950240086682,1,0
1032,1.2904556288872815,UK,desktop,0,0.8287507623549203,1,0
1008,158.7404402499495,UK,mobile,0,5.073550249526195,1,1
1042,64.84537316983861,BR,mobile,0,4.187309162544387,1,1
1047,14.027538350010932,US,mobile,0,2.709884407916673,0,1
1038,26.861950271431752,IN,desktop,0,3.3272619684655482,1,0
1092,269.56862472242824,CN,desktop,0,5.600525761942718,1,0
1041,196.25689692575077,IN,desktop,0,5.284506924517754,1,0
1025,123.71334244349832,UK,desktop,0,4.826017843301491,1,0
1098,65.82149388799057,IN,desktop,0,4.2020247935776895,1,0
1049,73.46436237016019,US,desktop,0,4.310320653488576,0,0
1024,369.87090177316884,DE,desktop,0,5.915854028393326,1,0
1023,337.4665794221674,DE,desktop,0,5.824425356081218,1,0
1012,24.24143534314121,CN,desktop,0,3.2284869038509187,1,0
1059,166.65616779024654,CN,mobile,0,5.121915261917867,1,1
1006,21.970281016762694,IN,desktop,0,3.134201250703781,1,0
1056,24.021020909272757,CN,desktop,0,3.2197163079342435,1,0
1035,112.72989469063657,BR,mobile,0,4.733826292236516,1,1
1044,51.919571980383935,US,mobile,0,3.9687732511638565,0,1
1019,268.1570022864904,UK,desktop,0,5.595294860966116,1,0
1064,9.32230677243988,UK,mobile,0,2.334307259536775,1,1
1007,71.64682977397193,IN,mobile,0,4.285609752092003,1,1
1015,250.74164708524793,UK,desktop,0,5.5284033516450375,1,0
1013,234.45917522807667,IN,desktop,0,5.461537544832724,1,0
1075,17.023001116521343,CN,mobile,0,2.8916487819604715,1,1
1086,45.67126668517999,CN,desktop,0,3.843128700908597,1,0
1014,96.52745899236133,BR,mobile,0,4.580133969044208,1,1
1091,17.36332712183605,BR,desktop,0,2.9103555845610245,1,0
